STATE,LATITUDE,LONGITUDE,DATETIME,PR,RMAX,RMIN,SPH,SRAD,TMMN,TMMX,VS,BI,FM100,FM1000,ERC,ETR,PET,VPD
MD,39.2726730280753,-77.5359350749999,2018-11-03,0,100,50,0.00489,121.6,273.5,286.6,5.5,23,21.1,22.7,14,2.4,1.6,0.3
MD,39.2726730280753,-77.5359350749999,2018-11-04,11,97.7,42.9,0.00436,147.1,274.5,287,3,0,22.2,23.5,6,2.4,1.7,0.43
MD,39.2726730280753,-77.5359350749999,2018-11-05,20.3,95.5,79,0.0066,53.5,280.8,284.7,2.4,0,24,24.6,1,1,0.8,0.14
MD,39.2726730280753,-77.5359350749999,2018-11-06,13.2,100,75.2,0.00793,61.5,279.3,288.2,4.4,0,25.6,25.8,0,0.8,0.6,0.05
MD,39.2726730280753,-77.5359350749999,2018-11-07,0,99.5,47.7,0.00537,110.4,277.2,288.7,3.2,14,22.8,25.7,9,2.4,1.6,0.43
MD,39.2726730280753,-77.5359350749999,2018-11-08,0.7,77.8,44.7,0.00416,132,277.1,285.7,2.9,0,19.6,25.3,5,2.5,1.6,0.46
MD,39.2726730280753,-77.5359350749999,2018-11-09,15.6,100,84.7,0.00527,34.3,275.7,280.4,2.7,0,22.9,25.9,0,0.4,0.4,0.03
MD,39.2726730280753,-77.5359350749999,2018-11-10,0,91.2,46.1,0.00287,104.5,269.7,279.8,5.9,19,20.9,25.6,10,2.3,1.5,0.26
MD,39.2726730280753,-77.5359350749999,2018-11-11,0,75.7,36.1,0.00245,138.7,270.1,280.7,2.2,16,18,25,15,1.9,1.2,0.37
MD,39.2726730280753,-77.5359350749999,2018-11-12,21.9,93.9,55,0.00379,108.5,273.1,281.5,2.6,0,20.7,25.6,3,1.5,1,0.24
MD,39.2726730280753,-77.5359350749999,2018-11-13,0.6,100,67.8,0.00433,41.1,273.5,280.6,4.5,0,20.9,25.4,3,1.1,0.8,0.13
MD,39.2726730280753,-77.5359350749999,2018-11-14,0.3,61.8,40.8,0.00243,109.8,272.8,279,3.9,18,17.6,25.1,14,2.4,1.6,0.37
MD,39.2726730280753,-77.5359350749999,2018-11-15,34.3,82.8,66,0.00293,38.9,271.3,275.4,5.4,0,20,26.1,2,1.3,0.9,0.15
MD,39.2726730280753,-77.5359350749999,2018-11-16,0,64.5,46.5,0.00295,128.6,274.9,280.1,4.6,21,17,24.9,15,2.6,1.7,0.37
MD,39.2726730280753,-77.5359350749999,2018-11-17,0,86.1,43,0.00309,124.5,271.5,281.8,2.1,16,16.3,24.6,16,1.6,1.1,0.33
MD,39.2726730280753,-77.5359350749999,2018-11-18,0,100,57.8,0.00402,117.5,272.7,281.7,3,16,17.6,24.6,14,1.3,0.9,0.2
MD,39.2726730280753,-77.5359350749999,2018-11-19,0,100,52.2,0.00532,92,274.4,287.3,1.6,13,18.4,24,14,1.2,0.9,0.28
MD,39.2726730280753,-77.5359350749999,2018-11-20,0,100,59.2,0.00437,53.4,271.4,282.6,3.9,17,19.1,23.8,12,1.2,0.8,0.16
MD,39.2726730280753,-77.5359350749999,2018-11-21,0,97.4,36.5,0.00309,99.6,269.8,284,4.4,21,18.5,23.8,16,2.7,1.7,0.39
MD,39.2726730280753,-77.5359350749999,2018-11-22,0,59.3,44.9,0.0017,85.1,268.5,272.8,4,21,15.9,23.1,18,1.8,1.1,0.24
MD,39.2726730280753,-77.5359350749999,2018-11-23,0,53.1,35.5,0.00159,80.2,269.1,274.8,3.9,24,13.8,22.2,22,2.2,1.4,0.32
VA,37.7265329990867,-80.043217,2018-09-06,0,98.4,48.8,0.01445,247.9,291.6,303.6,1.3,16,17.1,20.9,22,4.7,4.2,1
VA,37.7265329990867,-80.043217,2018-09-07,7.6,100,54.1,0.01514,198.9,291.4,302.8,1.8,0,19,21.6,11,4.1,3.6,0.78
VA,37.7265329990867,-80.043217,2018-09-08,30.4,100,66.1,0.01491,183.2,288.1,299.4,3.7,0,21.6,22.6,7,3.1,2.7,0.24
VA,37.7265329990867,-80.043217,2018-09-09,4.3,100,100,0.01282,170.2,287.5,289.6,5.6,0,23.6,23,1,1.5,1.6,0
VA,37.7265329990867,-80.043217,2018-09-10,0,100,78,0.0134,205,288.3,295.1,3.8,17,22.3,22.9,12,2.6,2.5,0.1
VA,37.7265329990867,-80.043217,2018-09-11,3.9,99.3,65.8,0.01458,144.6,291.6,299.1,2.1,0,21.8,23.2,6,3,2.6,0.48
VA,37.7265329990867,-80.043217,2018-09-12,0,94.1,64.7,0.01471,181,292.6,299.5,3.4,17,20.2,23.1,13,4,3.3,0.56
VA,37.7265329990867,-80.043217,2018-09-13,0,89.5,56.8,0.01451,229.4,293.2,301.3,4.2,21,18.6,22.7,16,5.5,4.4,0.83
VA,37.7265329990867,-80.043217,2018-09-14,0.7,87.1,62.7,0.01403,208.5,293.1,299.2,6.3,0,17.8,22.5,10,5.4,4.1,0.68
VA,37.7265329990867,-80.043217,2018-09-15,0.9,90.5,67,0.01346,129.2,291.8,297.5,6.6,0,17.4,22,11,4.1,3,0.51
VA,37.7265329990867,-80.043217,2018-09-16,28,94.9,84.5,0.01464,78,292.4,295.3,8,0,20.8,22.8,5,2.1,1.6,0.18
VA,37.7265329990867,-80.043217,2018-09-17,1.3,83.7,59.3,0.01316,88.2,292.7,299,4.8,0,19,22.6,9,4.2,3,0.76
VA,37.7265329990867,-80.043217,2018-09-18,0.6,100,56.9,0.01314,150,288.8,299.6,4.8,0,18.8,22.5,9,4.1,3.1,0.58
VA,37.7265329990867,-80.043217,2018-09-19,0,100,47.3,0.01301,223.8,288.8,302.3,2.4,18,18.3,22.5,18,4.7,3.9,0.89
VA,37.7265329990867,-80.043217,2018-09-20,0.9,100,53.4,0.01446,209.9,290.5,302.2,2.2,0,18.4,22.5,10,4.2,3.6,0.76
VA,37.7265329990867,-80.043217,2018-09-21,0,100,55.3,0.01517,205.4,291.1,302.5,3.8,21,18.2,22.3,17,4.8,3.8,0.72
VA,37.7265329990867,-80.043217,2018-09-22,27.8,100,63.4,0.01426,134.3,289,299.3,2.6,0,21.1,23.2,6,2.8,2.3,0.38
VA,37.7265329990867,-80.043217,2018-09-23,0.8,99.4,85.7,0.01208,118.7,288.6,292,4.2,0,21.3,22.8,5,1.7,1.6,0.09
VA,37.7265329990867,-80.043217,2018-09-24,0.7,99.8,90.8,0.01213,56.2,288.6,291.2,4.4,0,21.8,22.9,4,0.9,0.8,0.03
VA,37.7265329990867,-80.043217,2018-09-25,1,100,71,0.01371,169,290.1,296.9,4.1,0,21.2,22.9,6,3,2.6,0.31
VA,37.7265329990867,-80.043217,2018-09-26,7.3,98.4,56.7,0.01332,164.7,290.3,299.9,3.5,0,21.8,23.6,6,4,3.2,0.67
VA,37.7265329990867,-80.043217,2018-09-27,46.4,100,90.2,0.01236,65.6,287.4,291.6,4.6,0,24.4,24.8,0,0.7,0.8,0
VA,37.7265329990867,-80.043217,2018-09-28,0,100,64.7,0.01219,206.7,285.7,296.4,2.2,13,22.7,24.7,10,2.9,2.6,0.26
VA,37.7265329990867,-80.043217,2018-09-29,0,100,55.2,0.01035,212.4,284.5,296.1,2.2,14,21.3,24.2,12,3.3,2.8,0.47
VA,37.7265329990867,-80.043217,2018-09-30,0,100,71,0.01274,201.2,286.1,295.7,3.7,17,20.7,23.7,12,2.5,2.3,0.14
VA,37.7265329990867,-80.043217,2018-10-01,0,100,51.9,0.01267,209.1,289.1,300.4,3.1,18,19.8,23.6,15,4.4,3.5,0.75
VA,37.7265329990867,-80.043217,2018-10-02,0,96.2,52.3,0.01245,194.7,289.6,300,3.5,18,19.1,23.4,15,4.5,3.5,0.77
VA,37.7265329990867,-80.043217,2018-10-03,0,100,48.3,0.01259,203.2,286.9,301.4,2.3,17,18.2,23.2,17,4,3.3,0.75
VA,37.7265329990867,-80.043217,2018-10-04,0,92.1,50.5,0.01302,204.8,291,301.3,4,22,18.1,22.7,18,5.2,3.9,0.91
VA,37.7265329990867,-80.043217,2018-10-05,0,91.2,51.9,0.01313,148,291.3,301,1.9,16,17.3,22.5,17,3.5,2.8,0.88
VA,37.7265329990867,-80.043217,2018-10-06,0,94.9,53.9,0.01358,186,291.2,301,2.3,18,17,22.1,19,3.9,3.2,0.8
VA,37.7265329990867,-80.043217,2018-10-07,0,98.1,52.1,0.01412,185.9,291.3,302.2,2,17,17.2,21.7,20,3.9,3.2,0.86
VA,37.7265329990867,-80.043217,2018-10-08,0,100,60.2,0.01503,180,291.9,301,4.8,24,17.7,21.6,18,4.3,3.3,0.63
VA,37.7265329990867,-80.043217,2018-10-09,1.5,92.4,62.9,0.01381,172.6,291.9,298.9,5,0,17.9,21.6,11,4.2,3.2,0.6
VA,37.7265329990867,-80.043217,2018-10-10,30,95.7,77.3,0.0144,118,292,296.4,4.4,0,21,22.7,6,2.5,2,0.28
VA,37.7265329990867,-80.043217,2018-10-11,31.4,100,66.7,0.0127,94.9,283,296.6,5.2,0,23.5,23.6,3,1.4,1.2,0.08
VA,37.7265329990867,-80.043217,2018-10-12,0,75.3,44.5,0.00567,202.3,281.3,289.6,5.3,23,19.9,23.4,16,4.5,3.1,0.6
VA,37.7265329990867,-80.043217,2018-10-13,0,86.6,53.7,0.00546,186.9,278.7,286.4,3.8,20,18.5,23,16,2.9,2.1,0.37
VA,37.7265329990867,-80.043217,2018-10-14,13.7,98,75.9,0.0068,40.9,280.1,284.9,3.4,0,21.6,24,4,1,0.8,0.13
VA,37.7265329990867,-80.043217,2018-10-15,2.6,100,75.2,0.01042,135.6,284.2,291.6,4.5,0,21.7,24.2,4,1.7,1.4,0.1
VA,37.7265329990867,-80.043217,2018-10-16,1.3,100,74.6,0.00831,130.3,281.6,288.2,4.2,0,21.5,24.3,4,1.6,1.3,0.12
VA,37.7265329990867,-80.043217,2018-10-17,0,95.3,42,0.00542,191.3,277.2,289.7,6.9,26,20.3,23.9,15,4.4,3,0.51
VA,37.7265329990867,-80.043217,2018-10-18,0,84.3,35.7,0.00402,191.3,274.7,287.3,1.8,16,18.2,23.1,18,2.6,2,0.53
VA,37.7265329990867,-80.043217,2018-10-19,0.8,100,38.6,0.00549,185.7,274.9,291.1,3.4,0,18.4,23.2,9,3.4,2.4,0.53
VA,37.7265329990867,-80.043217,2018-10-20,1,100,54.7,0.00666,117,277.2,289.2,8.5,0,18.9,23.2,8,2.8,1.9,0.29
VA,37.7265329990867,-80.043217,2018-10-21,0,90.2,48.4,0.00334,184.8,271.2,280.5,6.1,27,17.9,22.5,18,2.5,1.8,0.26
VA,37.7265329990867,-80.043217,2018-10-22,0,100,28.2,0.00383,179.9,271,289.7,3.6,23,17.8,22.4,20,3.8,2.6,0.61
VA,37.7265329990867,-80.043217,2018-10-23,0,96.1,28.7,0.00442,179.5,274.2,291.7,5.2,28,17.3,22.2,21,5,3.3,0.71
VA,37.7265329990867,-80.043217,2018-10-24,0,91.8,34.1,0.00374,177.2,272.5,286.8,3.7,24,16.8,21.8,22,3.3,2.3,0.49
VA,37.7265329990867,-80.043217,2018-10-25,0,96.6,40.2,0.00399,157.2,272.7,285.6,2.1,19,16.9,21.4,21,2.2,1.6,0.4
VA,37.7265329990867,-80.043217,2018-10-26,12.3,84.4,80.8,0.00514,44.3,278.2,279.9,5,0,19.7,22.5,7,1.2,0.8,0.13
VA,37.7265329990867,-80.043217,2018-10-27,0.4,96.6,61.9,0.00626,59.4,279.1,286.5,4.6,21,19.5,22.4,15,2,1.4,0.26
VA,37.7265329990867,-80.043217,2018-10-28,1.3,80.7,50.7,0.00564,138.7,280.2,287.7,7.1,0,18.1,22,11,3.8,2.5,0.46
VA,37.7265329990867,-80.043217,2018-10-29,0,100,53.5,0.00483,160.4,273.7,284.6,6.7,28,18.6,22,18,2.4,1.7,0.25
VA,37.7265329990867,-80.043217,2018-10-30,0,100,35.3,0.0048,162.3,273.8,290.2,3,21,18.5,21.9,20,3.1,2.1,0.55
VA,37.7265329990867,-80.043217,2018-10-31,0,100,40.9,0.00743,155.1,274.8,295.1,4.8,25,18.5,21.8,20,3.6,2.5,0.51
VA,37.7265329990867,-80.043217,2018-11-01,2.1,100,60.3,0.00893,147.8,280.2,292.6,6.7,0,19.3,21.8,10,2.4,1.8,0.25
VA,37.7265329990867,-80.043217,2018-11-02,15.3,100,70,0.00882,92.1,279.3,290.2,5,0,22.2,22.7,6,1.1,0.9,0.07
VA,37.7265329990867,-80.043217,2018-11-03,0,98.9,42.9,0.00397,148.9,272.4,284.9,5.8,25,21,22.6,16,3,2,0.36
VA,37.7265329990867,-80.043217,2018-11-04,3.3,100,45.7,0.00471,150.3,272.8,286.6,5.7,0,21.2,22.7,8,2.8,1.9,0.34
VA,37.7265329990867,-80.043217,2018-11-05,1.3,100,79.6,0.00789,77.5,281.5,286.6,2.9,0,21.3,22.8,6,1,0.9,0.1
VA,37.7265329990867,-80.043217,2018-11-06,6.8,100,64.1,0.00782,81,276.7,289.6,6,0,22.3,23.5,5,1.3,1,0.12
VA,37.7265329990867,-80.043217,2018-11-07,0,87.2,35,0.00462,101.6,276.3,290,3.7,20,19.9,23.2,16,3.5,2.3,0.63
VA,37.7265329990867,-80.043217,2018-11-08,1.7,71.2,38.8,0.0046,131,279.2,288.5,3.2,0,17.8,22.8,10,3.2,2.2,0.63
VA,37.7265329990867,-80.043217,2018-11-09,7.3,100,80.2,0.0052,36.8,274.6,280.3,5.7,0,20.4,23,6,0.5,0.4,0.04
VA,37.7265329990867,-80.043217,2018-11-10,0,95.4,44.7,0.00238,141.8,266,276.9,6.6,27,19.7,22.9,16,2,1.3,0.21
VA,37.7265329990867,-80.043217,2018-11-11,0,82.1,31,0.00206,143.1,266.1,279.5,2.2,18,17.6,22.4,20,1.8,1.3,0.34
VA,37.7265329990867,-80.043217,2018-11-12,26.8,100,63.1,0.00366,78.8,268.4,278.5,2.9,0,21.1,23.5,6,0.9,0.7,0.09
VA,37.7265329990867,-80.043217,2018-11-13,0.8,100,70,0.00445,42.2,273.4,279.9,4.5,0,21.2,23.5,5,1,0.7,0.11
VA,37.7265329990867,-80.043217,2018-11-14,5.9,68.5,47.5,0.00276,105.2,272.5,278.2,4,0,19.7,23.7,7,2.1,1.4,0.3
VA,37.7265329990867,-80.043217,2018-11-15,24.5,84.6,70.3,0.00325,36.3,271.8,275.4,6.2,0,21.5,24.7,3,1.2,0.8,0.13
VA,37.7265329990867,-80.043217,2018-11-16,0,85.4,53.6,0.00328,132.1,271.8,279.1,6.9,25,19.5,23.9,14,2.2,1.4,0.23
VA,37.7265329990867,-80.043217,2018-11-17,0,95.8,41.3,0.00371,130.6,271.9,284.4,2.7,17,18.6,23.8,16,2.1,1.4,0.37
VA,37.7265329990867,-80.043217,2018-11-18,0,100,49.7,0.00448,126.8,272.4,284.7,3.3,18,18.9,23.7,15,1.8,1.3,0.28
VA,37.7265329990867,-80.043217,2018-11-19,0,100,51.7,0.00548,107,274.8,287.2,3.8,19,19.2,23.3,15,2,1.4,0.3
VA,37.9519443990848,-79.8336111,2018-11-04,3.4,87.2,51.1,0.00427,147.6,274.3,282.4,6.1,0,18.5,20.6,13,2.5,1.7,0.28
VA,37.9519443990848,-79.8336111,2018-11-05,4.9,96.5,69.4,0.00718,73.5,280.3,286,3.8,0,19.1,21,11,1.5,1.1,0.18
VA,37.9519443990848,-79.8336111,2018-11-06,12.8,100,64.8,0.00725,76.7,278.4,287.1,7.2,0,22.1,22.3,7,1.7,1.2,0.17
VA,37.9519443990848,-79.8336111,2018-11-07,0,69.7,35.8,0.00425,94.7,277.4,287,4.2,23,18.4,22,19,3.5,2.3,0.58
VA,37.9519443990848,-79.8336111,2018-11-08,0.7,80.9,36.3,0.00411,127.5,274.8,286.3,3.2,0,16.4,21.6,13,2.8,1.9,0.49
VA,37.9519443990848,-79.8336111,2018-11-09,11.9,100,70.3,0.00474,37.7,269.9,279.7,6.3,0,20.3,22.3,8,0.5,0.4,0.02
VA,37.9519443990848,-79.8336111,2018-11-10,0,85.4,51,0.0022,140.6,265.6,273,7.5,30,18.5,22.1,18,1.6,1.1,0.15
VA,37.9519443990848,-79.8336111,2018-11-11,0,61.6,25.9,0.00189,140.4,267.9,279,2.4,21,15.6,21.5,24,2.1,1.4,0.39
VA,37.9519443990848,-79.8336111,2018-11-12,22.4,76.3,46.9,0.00331,83.7,272.6,279.8,2.8,0,18,22.4,10,1.8,1.2,0.29
VA,37.9519443990848,-79.8336111,2018-11-13,2.6,100,66.4,0.00411,44,270.2,278.4,5,0,19.5,22.4,8,0.9,0.6,0.08
VA,37.9519443990848,-79.8336111,2018-11-14,6,71.2,45.7,0.00246,110.4,269.5,275.9,4.5,0,18.5,22.8,9,1.9,1.3,0.24
VA,37.9519443990848,-79.8336111,2018-11-15,24.9,74,66.5,0.00294,36.9,271.4,273.7,6.6,0,20.3,23.8,5,1.4,0.9,0.15
VA,37.9519443990848,-79.8336111,2018-11-16,0,77.8,54.9,0.00296,130.5,270.8,276.2,7.9,29,17.9,22.8,16,2,1.3,0.2
VA,37.9519443990848,-79.8336111,2018-11-17,0,79.2,44.4,0.00336,127.2,272.3,280.7,3,20,16.2,22.6,19,1.9,1.3,0.31
VA,37.9519443990848,-79.8336111,2018-11-18,0,88.2,48.9,0.00408,123.5,273.5,282.3,3.9,22,15.8,22.4,19,2,1.4,0.29
VA,37.9519443990848,-79.8336111,2018-11-19,0,97.1,55.2,0.00507,102.6,275.2,283.9,4.4,23,16.3,22.1,19,1.9,1.3,0.25
VA,37.9519443990848,-79.8336111,2018-11-20,0,100,66.5,0.004,73.4,270,278,5.6,24,17.8,21.9,16,0.9,0.7,0.08
VA,37.9519443990848,-79.8336111,2018-11-21,0,73.9,39.8,0.00273,124,270.4,279.1,6.4,31,15.6,21.5,22,2.7,1.7,0.31
VA,37.9519443990848,-79.8336111,2018-11-22,0,84.2,45.8,0.00272,83.4,268.6,277.3,3,21,14.6,21,23,1.5,1,0.23
VA,37.9519443990848,-79.8336111,2018-11-23,5.4,67.5,42.5,0.00207,123,267.9,274.4,5.6,0,14.8,20.7,16,2,1.3,0.24
VA,37.9519443990848,-79.8336111,2018-11-24,17.9,75.8,50.8,0.00346,43.8,273.3,279.4,4.2,0,17.5,21.8,11,1.9,1.3,0.27
VA,37.9519443990848,-79.8336111,2018-11-25,2.1,79.5,42.7,0.00449,115.3,276.3,285.5,3.8,0,16.4,21.7,13,2.6,1.7,0.44
VA,37.9519443990848,-79.8336111,2018-11-26,2.4,100,54.6,0.00418,56.6,268.4,281.2,9.9,0,18.2,21.8,11,1.5,1,0.13
VA,37.9519443990848,-79.8336111,2018-11-27,0.8,89.2,60.8,0.00203,92,264,269.8,10.3,0,17.3,21.5,11,1.1,0.7,0.09
VA,37.9519443990848,-79.8336111,2018-11-28,0,73.7,47.3,0.00148,122.1,262.4,268.6,9.6,38,15.4,21.2,22,1.5,1,0.13
VA,37.9519443990848,-79.8336111,2018-11-29,0.7,80.1,25,0.00197,84.8,265,280,3.8,0,14.3,20.9,16,2.5,1.6,0.37
VA,37.9519443990848,-79.8336111,2018-11-30,0.3,70.1,51.2,0.00461,47.9,278.5,283.5,2.7,21,13.8,20.3,24,2,1.3,0.39
VA,37.9519443990848,-79.8336111,2018-12-01,2.7,89.8,54.1,0.00515,53.2,276.9,284,6.3,0,15.5,20.2,14,2.3,1.5,0.29
VA,37.9519443990848,-79.8336111,2018-12-02,0,100,53.2,0.00691,100.5,277.3,288.7,5.9,29,17,20.4,22,2.1,1.4,0.27
VA,37.9519443990848,-79.8336111,2018-12-03,0,97.5,48.1,0.00401,117.6,272.2,281.8,7.3,34,16.5,20,24,2.3,1.5,0.25
VA,37.9519443990848,-79.8336111,2018-12-04,0.7,90.5,67.4,0.00307,53.2,269.6,273.8,2.7,0,16.3,19.8,15,0.8,0.6,0.1
VA,37.9519443990848,-79.8336111,2018-12-05,0.3,76.6,55.9,0.00226,58.4,267.8,271.9,6.2,30,15.1,19.7,23,1.4,0.9,0.15
VA,37.9519443990848,-79.8336111,2018-12-06,0,72.8,41.4,0.00205,97.8,267.2,274.1,4.8,29,13.8,19.4,27,1.8,1.1,0.22
VA,37.9519443990848,-79.8336111,2018-12-07,0,71.9,41.6,0.00215,107.3,268,274.7,2.8,24,13.1,18.9,29,1.4,0.9,0.23
VA,37.9519443990848,-79.8336111,2018-12-08,0.4,67.3,39.9,0.00185,109.9,266.9,273.1,2.4,23,12.5,18.4,30,1.3,0.8,0.22
VA,37.9519443990848,-79.8336111,2018-12-09,19.9,100,56,0.00249,55.9,264.1,273.2,5,0,16.6,19.5,15,0.9,0.6,0.09
VA,37.9519443990848,-79.8336111,2018-12-10,0,80.7,32.6,0.00213,113.3,266.3,277.4,2.4,22,16.4,19.2,26,1.5,1,0.28
VA,37.9519443990848,-79.8336111,2018-12-11,0,72.4,36,0.00192,117.7,266.4,274.8,5.1,31,15.6,19,28,2,1.2,0.25
VA,37.9519443990848,-79.8336111,2018-12-12,0,69.4,40.2,0.00248,97.8,270.4,277.1,3.4,25,14.5,18.9,28,1.8,1.2,0.29
VA,37.9519443990848,-79.8336111,2018-12-13,0,56.4,32.7,0.00275,75.4,274.8,281,3.1,25,12.9,18.6,30,2.5,1.6,0.47
VA,37.9519443990848,-79.8336111,2018-12-14,22,66.2,44.2,0.00341,31,275.5,280.5,4.1,0,15.9,19.5,17,2.3,1.5,0.37
VA,37.9519443990848,-79.8336111,2018-12-15,14.9,72.1,58,0.00472,43.1,278.9,281.8,2.6,0,18.3,20.4,13,1.6,1.1,0.32
VA,37.9519443990848,-79.8336111,2018-12-16,2.7,100,66.8,0.00486,41.2,274.1,280.4,6.1,0,19.5,20.4,11,1.1,0.8,0.12
VA,37.9519443990848,-79.8336111,2018-12-17,0,100,43,0.00359,113.1,270.2,281.6,9.1,37,19.2,20.4,21,2.6,1.6,0.27
VA,37.9519443990848,-79.8336111,2018-12-18,0,74.2,34.1,0.00256,113.2,269.9,279.5,2.9,22,16.8,20.1,24,1.9,1.2,0.34
VA,37.9519443990848,-79.8336111,2018-12-19,0,61.4,31.6,0.003,109.5,274.8,282.7,3.5,25,15,20,27,2.7,1.7,0.5
VA,37.9519443990848,-79.8336111,2018-12-20,33.6,88.1,55.9,0.00541,49.2,277.9,284.3,6.2,0,18.9,21.3,11,2.3,1.5,0.29
VA,37.9519443990848,-79.8336111,2018-12-21,17.6,100,62.7,0.00615,49.7,273,284.7,7,0,22.1,22.2,7,0.9,0.6,0.07
VA,37.9519443990848,-79.8336111,2018-12-22,0,89,73.6,0.00325,106.1,270.6,273.5,8.2,27,20.8,21.9,14,1,0.7,0.09
VA,37.9519443990848,-79.8336111,2018-12-23,0.7,84.9,48,0.00314,69.6,270.8,278.3,3.6,0,19.2,21.5,11,1.6,1,0.23
VA,37.9519443990848,-79.8336111,2018-12-24,0,74.6,52.2,0.00263,112.4,270.2,274.8,6.8,30,17.1,21.2,21,1.8,1.2,0.2
VA,37.9519443990848,-79.8336111,2018-12-25,0,63.5,37.3,0.00238,38.4,271.1,277.4,1.5,17,15.1,20.9,22,1.3,0.9,0.33
VA,37.9519443990848,-79.8336111,2018-12-26,0,65.7,35.5,0.00252,111.6,271.4,278.8,2.3,21,14,20.9,25,1.7,1.1,0.35
VA,37.9519443990848,-79.8336111,2018-12-27,16.7,79.4,38.4,0.0032,88.2,272,281.3,6.3,0,17.3,21.7,12,2.8,1.8,0.35
VA,37.9519443990848,-79.8336111,2018-12-28,7.6,100,66.1,0.00716,63.2,279.1,286.3,6.5,0,20.1,21.9,8,1.5,1,0.16
VA,37.9519443990848,-79.8336111,2018-12-29,0,77.3,47.6,0.004,112.7,275.5,281.9,6.1,28,17.9,21.4,20,2.6,1.6,0.33
VA,37.9519443990848,-79.8336111,2018-12-30,0,72.4,41.7,0.00393,86.5,276.2,283.3,2.9,21,16,20.9,22,2.1,1.4,0.42
VA,37.9519443990848,-79.8336111,2018-12-31,10,100,73.2,0.00419,86.5,268.1,277.1,2.1,0,17.1,21.6,13,0.3,0.3,0
VA,37.2338888880909,-77.365,2018-12-07,0,83.2,36,0.00284,116.7,270.9,282.5,3,23,15.3,20.2,25,2.1,1.4,0.39
VA,37.2338888880909,-77.365,2018-12-08,0.5,70.9,42.3,0.00262,115.2,272,279.3,2.5,22,14.1,19.6,26,1.7,1.1,0.33
VA,37.2338888880909,-77.365,2018-12-09,34.2,87.9,86.5,0.00352,44.8,273.1,274.3,7.6,0,18.4,20.7,10,0.7,0.5,0.07
VA,37.2338888880909,-77.365,2018-12-10,0,92.7,68.6,0.00303,77.5,270.3,275.2,5.3,25,18.3,20.4,18,1,0.7,0.11
VA,37.2338888880909,-77.365,2018-12-11,0,87.5,41.4,0.0025,93.3,268.5,278.9,3.1,22,17.3,20.3,22,1.7,1.1,0.27
VA,37.2338888880909,-77.365,2018-12-12,0,82.4,37.1,0.00265,120.2,270.1,281.1,2.2,21,16.1,20.2,25,1.6,1.1,0.35
VA,37.2338888880909,-77.365,2018-12-13,0,85.7,44.6,0.00324,115,272.3,281.7,1.7,19,15.6,20,24,1.3,0.9,0.32
VA,37.2338888880909,-77.365,2018-12-14,10.6,97.9,48.3,0.00437,46.5,274.6,285.1,2.9,0,18.3,20.8,12,1.8,1.2,0.33
VA,37.2338888880909,-77.365,2018-12-15,3.4,99.8,74.7,0.00694,45.5,281,286.1,2.9,0,18.9,20.9,11,1,0.8,0.15
VA,37.2338888880909,-77.365,2018-12-16,0,100,75.6,0.0059,46.8,274.5,283.5,3.1,17,19.9,20.6,15,0.4,0.4,0.01
VA,37.2338888880909,-77.365,2018-12-17,0,100,38.9,0.00443,122,272.1,288.2,4,24,19.8,20.5,21,2.6,1.6,0.42
VA,37.2338888880909,-77.365,2018-12-18,0,92.1,36.3,0.0029,123.5,269.8,282.7,3.1,22,18.3,20.4,22,2.1,1.3,0.36
VA,37.2338888880909,-77.365,2018-12-19,0.4,96.4,38.4,0.00315,119.6,270.3,283.2,2.9,21,17.8,20.5,22,1.9,1.2,0.35
VA,37.2338888880909,-77.365,2018-12-20,13.6,99.8,46.6,0.00662,36.5,280.3,292,4.9,0,20.6,21.6,10,3.1,2,0.52
VA,37.2338888880909,-77.365,2018-12-21,1.5,100,56.2,0.0086,77.2,281.6,293.5,6.9,0,20.7,21.6,9,2.6,1.7,0.35
VA,37.2338888880909,-77.365,2018-12-22,0,100,42.3,0.00424,117.6,272,286.4,5.2,26,20.4,21.4,18,2.5,1.6,0.35
VA,37.2338888880909,-77.365,2018-12-23,0,100,42.8,0.00388,120.6,272.2,284.9,2.4,19,20.1,21.2,19,1.7,1.1,0.35
VA,37.2338888880909,-77.365,2018-12-24,0,100,42.3,0.00366,107.3,271.1,284.2,4.1,23,20,21.1,19,2.2,1.4,0.33
VA,37.2338888880909,-77.365,2018-12-25,0,88.5,38.8,0.00285,55.3,270.1,281.6,1.5,16,18.6,21,19,1.3,0.9,0.34
VA,37.2338888880909,-77.365,2018-12-26,0,87,34.9,0.00282,121.9,270.2,282.8,1.1,17,17.3,21,22,1.2,0.8,0.39
VA,37.2338888880909,-77.365,2018-12-27,5.2,100,34.5,0.00418,99.9,270.9,288.9,3.2,0,18.9,21.1,12,2.5,1.6,0.48
VA,37.2338888880909,-77.365,2018-12-28,20,100,64.5,0.00933,43.5,284.2,292.8,7,0,22.1,22.1,7,2.2,1.5,0.29
VA,37.2338888880909,-77.365,2018-12-29,0,100,49.2,0.00639,120.7,278.6,290.7,3.7,20,21.3,22,16,2.3,1.5,0.42
VA,37.2338888880909,-77.365,2018-12-30,0,84.9,53,0.00504,63.4,278.7,286,1.5,15,19.1,21.6,17,1.4,1,0.38
VA,37.2338888880909,-77.365,2018-12-31,3,100,66,0.00514,63.4,272.5,283.3,1.1,0,16.8,21.3,14,0.6,0.5,0.08
